                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    108,                0.73307,                0.64104,                 1.2128,                0.86613,                 0.7919,                0.86775,                0.56093,                 1.2039,                0.76007,                  1.641,              0.0047035,              0.0047035,              0.0047035
                    109,                0.73084,                0.62455,                 1.2147,                0.85727,                0.82542,                0.87913,                0.57569,                 1.1953,                0.73504,                 1.6368,               0.004654,               0.004654,               0.004654
                    110,                0.72112,                0.62191,                 1.2052,                0.85003,                0.81704,                0.86392,                0.56797,                 1.1757,                0.75127,                 1.6126,              0.0046045,              0.0046045,              0.0046045
                    111,                 0.7295,                0.62798,                 1.2064,                0.84516,                 0.8157,                0.86837,                0.56983,                 1.1851,                0.74823,                 1.6373,               0.004555,               0.004555,               0.004555
                    112,                0.71073,                 0.6023,                 1.1954,                0.82511,                0.81706,                0.86718,                0.57155,                 1.1967,                0.77864,                  1.641,              0.0045055,              0.0045055,              0.0045055
                    113,                0.72443,                0.61009,                 1.2055,                  0.831,                0.81039,                0.86362,                0.55906,                 1.2136,                0.78385,                 1.6451,               0.004456,               0.004456,               0.004456
                    114,                0.71382,                0.60566,                 1.1982,                0.83191,                0.80726,                0.85722,                0.55741,                 1.2154,                0.76495,                 1.6539,              0.0044065,              0.0044065,              0.0044065
                    115,                 0.7053,                0.60465,                 1.1866,                0.87061,                0.77999,                0.85341,                0.56097,                  1.207,                0.79925,                 1.6567,               0.004357,               0.004357,               0.004357
                    116,                0.70381,                0.59311,                 1.1873,                0.82031,                0.81704,                0.86346,                0.56785,                 1.2118,                0.79557,                  1.653,              0.0043075,              0.0043075,              0.0043075
                    117,                0.70981,                0.60106,                 1.1883,                 0.8293,                0.80587,                0.86134,                0.57178,                 1.1915,                0.74994,                 1.6388,               0.004258,               0.004258,               0.004258
                    118,                0.70226,                0.58758,                 1.1894,                0.85847,                0.80168,                0.85936,                0.56629,                 1.2013,                0.78512,                 1.6512,              0.0042085,              0.0042085,              0.0042085
                    119,                0.69813,                0.58675,                 1.1841,                0.83332,                0.83092,                0.87074,                0.57698,                 1.1924,                0.76808,                 1.6403,               0.004159,               0.004159,               0.004159
                    120,                0.68932,                0.59396,                 1.1742,                 0.8575,                0.79002,                0.86621,                0.57147,                 1.1907,                0.76983,                 1.6236,              0.0041095,              0.0041095,              0.0041095
                    121,                0.68546,                0.57366,                 1.1696,                0.84601,                0.81983,                0.86707,                0.57202,                 1.1982,                0.75039,                 1.6442,                0.00406,                0.00406,                0.00406
                    122,                0.67185,                0.56881,                 1.1692,                0.82657,                0.81876,                0.85868,                0.56947,                 1.1973,                0.77382,                 1.6433,              0.0040105,              0.0040105,              0.0040105
                    123,                0.68686,                0.57586,                 1.1659,                0.83407,                0.81983,                 0.8662,                0.57443,                 1.1974,                0.75353,                 1.6364,               0.003961,               0.003961,               0.003961
                    124,                0.66742,                0.56456,                 1.1665,                0.83551,                0.81983,                0.86414,                0.56674,                 1.2147,                0.78699,                 1.6501,              0.0039115,              0.0039115,              0.0039115
                    125,                 0.6809,                0.56459,                 1.1696,                0.85577,                0.80726,                0.86266,                0.56378,                 1.2227,                0.77835,                 1.6639,               0.003862,               0.003862,               0.003862
                    126,                0.67174,                0.55377,                 1.1591,                 0.8372,                0.83317,                0.86357,                0.57246,                  1.182,                0.75328,                  1.642,              0.0038125,              0.0038125,              0.0038125
                    127,                0.66102,                0.56062,                 1.1599,                 0.8695,                0.79096,                0.86831,                 0.5777,                 1.1818,                0.75329,                 1.6359,               0.003763,               0.003763,               0.003763
                    128,                0.66675,                0.55388,                 1.1574,                0.86198,                0.81122,                0.86931,                0.56907,                 1.2063,                0.75128,                 1.6462,              0.0037135,              0.0037135,              0.0037135
                    129,                0.67499,                0.55806,                 1.1708,                0.87158,                 0.7773,                0.86425,                0.56926,                 1.2085,                 0.7684,                 1.6644,               0.003664,               0.003664,               0.003664
