                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    118,                0.98949,                0.95012,                 1.3861,                0.83605,                 0.7905,                0.86981,                0.55122,                 1.2172,                0.77928,                 1.5371,               0.006139,               0.006139,               0.006139
                    119,                0.98802,                0.95537,                 1.3895,                0.83831,                0.78631,                0.86736,                0.55243,                 1.2214,                0.77381,                 1.5436,               0.006106,               0.006106,               0.006106
                    120,                0.97129,                0.96475,                 1.3787,                0.83731,                0.80505,                0.86231,                 0.5561,                 1.1967,                0.74908,                  1.516,               0.006073,               0.006073,               0.006073
                    121,                0.97117,                0.95774,                 1.3984,                0.84716,                0.79737,                0.87034,                0.55814,                 1.2002,                 0.7609,                 1.5209,                0.00604,                0.00604,                0.00604
                    122,                0.95955,                0.94217,                 1.3785,                0.84705,                0.79888,                0.87129,                0.56469,                 1.1816,                0.75577,                 1.5063,               0.006007,               0.006007,               0.006007
                    123,                0.98091,                0.92614,                 1.3862,                 0.8312,                0.78404,                0.86544,                0.55592,                 1.1925,                0.77528,                 1.5188,               0.005974,               0.005974,               0.005974
                    124,                 0.9774,                0.94453,                 1.3831,                 0.8013,                0.84485,                0.87288,                0.55215,                 1.1971,                0.75307,                 1.5177,               0.005941,               0.005941,               0.005941
                    125,                0.97859,                0.94411,                 1.3853,                0.84054,                0.79888,                0.87072,                0.55723,                 1.2088,                0.75868,                 1.5271,               0.005908,               0.005908,               0.005908
                    126,                0.97296,                0.92677,                 1.3806,                0.84403,                0.79356,                0.86731,                0.55246,                  1.207,                0.76941,                 1.5308,               0.005875,               0.005875,               0.005875
                    127,                0.94999,                0.91672,                 1.3913,                0.84771,                0.80073,                0.87022,                 0.5543,                 1.2197,                0.76678,                 1.5373,               0.005842,               0.005842,               0.005842
                    128,                0.96496,                0.92854,                 1.3705,                0.85098,                0.80587,                0.87383,                0.56275,                 1.2078,                0.75796,                 1.5249,               0.005809,               0.005809,               0.005809
                    129,                0.97092,                0.93397,                 1.3829,                0.84769,                0.80066,                 0.8763,                 0.5686,                 1.1909,                0.75424,                 1.5069,               0.005776,               0.005776,               0.005776
                    130,                0.97113,                0.95225,                 1.3638,                 0.8304,                0.80587,                0.87526,                0.56918,                 1.1889,                0.75349,                 1.5077,               0.005743,               0.005743,               0.005743
                    131,                0.96778,                0.95555,                 1.3741,                 0.8385,                0.79765,                0.86733,                0.55871,                 1.1942,                0.78635,                 1.5146,                0.00571,                0.00571,                0.00571
                    132,                 0.9632,                0.93753,                 1.3824,                0.83755,                0.79208,                 0.8704,                0.56419,                 1.1982,                 0.7709,                  1.523,               0.005677,               0.005677,               0.005677
                    133,                0.94066,                0.90078,                 1.3398,                 0.8498,                0.78631,                0.87153,                0.56466,                 1.1968,                0.75467,                 1.5148,               0.005644,               0.005644,               0.005644
                    134,                0.95169,                0.93242,                 1.3739,                0.83864,                  0.813,                0.87393,                0.56115,                 1.2028,                 0.7657,                  1.519,               0.005611,               0.005611,               0.005611
                    135,                0.93108,                0.91937,                 1.3619,                0.80338,                0.81285,                0.86516,                0.55851,                 1.1887,                0.78211,                 1.5112,               0.005578,               0.005578,               0.005578
                    136,                0.96597,                0.94938,                 1.3794,                0.83977,                0.79789,                0.86426,                0.55804,                 1.1928,                0.77846,                 1.5143,               0.005545,               0.005545,               0.005545
                    137,                0.95208,                0.91153,                 1.3551,                 0.8385,                0.80488,                0.87343,                0.55795,                 1.2163,                0.75228,                  1.538,               0.005512,               0.005512,               0.005512
                    138,                0.94016,                0.89523,                 1.3575,                0.83313,                0.81006,                0.87035,                0.55752,                 1.2026,                0.76245,                 1.5193,               0.005479,               0.005479,               0.005479
                    139,                0.96735,                0.92016,                 1.3735,                0.82834,                0.82895,                0.87654,                0.56566,                 1.1846,                0.74641,                 1.5044,               0.005446,               0.005446,               0.005446
                    140,                0.93281,                0.89269,                 1.3556,                0.83842,                0.81169,                0.87536,                 0.5662,                 1.1961,                0.75267,                 1.5201,               0.005413,               0.005413,               0.005413
                    141,                 0.9379,                0.89124,                 1.3574,                0.85874,                0.78492,                0.87254,                0.56703,                  1.199,                0.75733,                  1.517,                0.00538,                0.00538,                0.00538
                    142,                0.91568,                0.91304,                  1.341,                0.85542,                0.79609,                0.87644,                0.56728,                 1.2004,                0.75136,                 1.5241,               0.005347,               0.005347,               0.005347
                    143,                0.94292,                0.89543,                  1.354,                0.85321,                0.80168,                0.87085,                0.56263,                 1.2083,                 0.7685,                 1.5289,               0.005314,               0.005314,               0.005314
                    144,                0.93847,                0.89445,                 1.3564,                0.84116,                0.81564,                0.86053,                0.55896,                 1.2022,                0.76889,                 1.5303,               0.005281,               0.005281,               0.005281
                    145,                0.91809,                0.90398,                 1.3422,                0.85992,                 0.7933,                0.86334,                0.55837,                  1.214,                0.77068,                 1.5369,               0.005248,               0.005248,               0.005248
                    146,                0.92222,                0.90353,                 1.3346,                  0.867,                0.80587,                0.86744,                0.56126,                 1.2024,                0.77024,                 1.5248,               0.005215,               0.005215,               0.005215
                    147,                0.90186,                0.87244,                 1.3185,                 0.8494,                0.80726,                 0.8726,                0.56664,                 1.1953,                 0.7653,                 1.5183,               0.005182,               0.005182,               0.005182
                    148,                0.90994,                 0.8779,                 1.3328,                0.86134,                0.81285,                0.87776,                0.56805,                 1.1927,                0.76112,                 1.5168,               0.005149,               0.005149,               0.005149
                    149,                0.90315,                0.86843,                 1.3253,                0.86132,                0.80866,                0.87856,                0.56228,                  1.211,                0.75901,                 1.5361,               0.005116,               0.005116,               0.005116
                    150,                0.91243,                0.88094,                 1.3325,                 0.8554,                0.81145,                0.86747,                0.56328,                 1.2148,                 0.7688,                 1.5331,               0.005083,               0.005083,               0.005083
                    151,                0.93292,                0.90528,                 1.3378,                0.84268,                0.80047,                0.86235,                0.56192,                 1.2114,                 0.7721,                 1.5353,                0.00505,                0.00505,                0.00505
                    152,                0.91569,                 0.8757,                 1.3269,                0.85931,                0.81041,                0.87008,                 0.5669,                 1.2071,                0.75096,                 1.5401,               0.005017,               0.005017,               0.005017
                    153,                0.93962,                0.88141,                 1.3463,                0.85265,                0.80307,                0.87217,                0.56477,                 1.2066,                0.75357,                 1.5346,               0.004984,               0.004984,               0.004984
