                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     90,                0.88772,                0.82068,                 1.3314,                0.86245,                0.80866,                0.87263,                0.57175,                  1.151,                0.69785,                 1.5673,              0.0055945,              0.0055945,              0.0055945
                     91,                0.87605,                0.80393,                 1.3355,                0.83751,                0.81342,                0.86583,                0.56607,                 1.1645,                0.72122,                   1.58,               0.005545,               0.005545,               0.005545
                     92,                0.87064,                0.80466,                 1.3233,                0.85544,                0.82123,                0.87529,                0.57194,                 1.1596,                0.70761,                 1.5813,              0.0054955,              0.0054955,              0.0054955
                     93,                0.86193,                0.79397,                 1.3141,                0.85931,                0.80726,                0.87588,                0.57788,                 1.1643,                0.69373,                 1.5901,               0.005446,               0.005446,               0.005446
                     94,                0.87936,                0.80294,                  1.318,                0.85978,                0.79469,                0.86376,                0.56643,                 1.1546,                0.72296,                 1.5645,              0.0053965,              0.0053965,              0.0053965
                     95,                 0.8593,                 0.7852,                 1.3076,                 0.8641,                0.79921,                0.86164,                0.56298,                 1.1755,                0.72141,                 1.5961,               0.005347,               0.005347,               0.005347
                     96,                0.85751,                 0.7834,                 1.3108,                 0.8492,                0.80222,                0.86295,                0.56627,                 1.1693,                0.73574,                 1.5782,              0.0052975,              0.0052975,              0.0052975
                     97,                0.83906,                0.77041,                 1.2945,                0.86606,                0.79473,                0.87404,                0.57159,                 1.1594,                0.70769,                 1.5676,               0.005248,               0.005248,               0.005248
                     98,                0.85648,                0.77817,                 1.3074,                0.82796,                0.81564,                 0.8668,                0.56872,                 1.1658,                0.72187,                  1.573,              0.0051985,              0.0051985,              0.0051985
                     99,                0.85118,                0.76344,                 1.3025,                0.86657,                0.81637,                0.88062,                0.57304,                 1.1491,                0.69524,                 1.5632,               0.005149,               0.005149,               0.005149
                    100,                0.83142,                0.75793,                 1.2922,                0.88101,                0.77555,                0.87157,                0.57614,                 1.1663,                0.70893,                 1.5714,              0.0050995,              0.0050995,              0.0050995
