                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                0.90665,                  0.855,                 1.2917,                0.85611,                0.81145,                0.88022,                0.56373,                 1.1813,                0.72145,                 1.4612,               0.002476,               0.002476,               0.002476
                    154,                 0.9257,                0.85661,                 1.3008,                0.87378,                0.79609,                0.88166,                0.56847,                 1.1694,                0.71739,                 1.4495,              0.0024265,              0.0024265,              0.0024265
                    155,                0.91868,                0.84668,                  1.293,                0.87539,                0.80454,                0.88273,                0.56744,                  1.169,                0.71226,                 1.4473,               0.002377,               0.002377,               0.002377
                    156,                0.91278,                0.85592,                 1.3003,                0.88421,                 0.7905,                0.87915,                0.56737,                 1.1742,                0.71842,                 1.4496,              0.0023275,              0.0023275,              0.0023275
                    157,                0.92249,                0.85825,                 1.2892,                0.87662,                0.79384,                0.87758,                0.56598,                 1.1731,                0.72392,                 1.4571,               0.002278,               0.002278,               0.002278
                    158,                0.91118,                0.84638,                 1.2861,                0.85258,                0.81006,                0.87806,                 0.5683,                 1.1712,                0.71931,                 1.4573,              0.0022285,              0.0022285,              0.0022285
                    159,                0.89351,                0.83084,                 1.2791,                0.86054,                0.79469,                0.87442,                0.56451,                 1.1725,                0.72743,                 1.4566,               0.002179,               0.002179,               0.002179
                    160,                0.90952,                0.84686,                 1.2829,                0.84797,                0.80236,                0.87327,                0.56196,                 1.1735,                0.72167,                 1.4603,              0.0021295,              0.0021295,              0.0021295
                    161,                0.89642,                0.84471,                 1.2781,                0.84897,                0.80447,                0.87321,                 0.5639,                  1.174,                0.72041,                 1.4588,                0.00208,                0.00208,                0.00208
                    162,                0.91067,                0.85097,                 1.2908,                0.86388,                 0.7905,                0.87138,                0.56307,                 1.1673,                0.71833,                 1.4577,              0.0020305,              0.0020305,              0.0020305
                    163,                0.89663,                0.82809,                  1.273,                0.87558,                0.79611,                0.87884,                0.56526,                 1.1677,                0.71404,                 1.4605,               0.001981,               0.001981,               0.001981
                    164,                0.91138,                0.85032,                 1.2848,                0.84843,                0.81305,                0.87556,                0.56339,                 1.1778,                0.71421,                 1.4725,              0.0019315,              0.0019315,              0.0019315
                    165,                0.90536,                0.83444,                 1.2833,                 0.8664,                0.79704,                0.87411,                0.56146,                 1.1709,                0.71719,                 1.4659,               0.001882,               0.001882,               0.001882
                    166,                0.88402,                0.82677,                 1.2732,                0.86037,                0.78911,                0.87432,                0.56272,                 1.1627,                0.72523,                 1.4595,              0.0018325,              0.0018325,              0.0018325
                    167,                0.88365,                0.81087,                  1.274,                0.85802,                0.80168,                  0.874,                0.56118,                 1.1651,                0.71875,                 1.4631,               0.001783,               0.001783,               0.001783
                    168,                0.87801,                0.82378,                 1.2685,                0.86534,                0.80168,                0.87397,                0.56404,                   1.17,                0.71326,                 1.4661,              0.0017335,              0.0017335,              0.0017335
                    169,                0.89995,                0.83029,                 1.2801,                0.86754,                0.79583,                0.87346,                0.56123,                 1.1691,                0.71774,                 1.4613,               0.001684,               0.001684,               0.001684
                    170,                0.89475,                0.82314,                 1.2805,                0.86778,                0.79746,                0.87551,                 0.5637,                 1.1677,                0.71542,                 1.4588,              0.0016345,              0.0016345,              0.0016345
                    171,                0.89198,                0.82061,                 1.2736,                0.85746,                0.79817,                0.87406,                0.56085,                 1.1659,                0.71698,                 1.4572,               0.001585,               0.001585,               0.001585
                    172,                 0.8963,                0.82011,                 1.2694,                0.86209,                0.79609,                0.86893,                0.56025,                 1.1683,                0.72493,                 1.4586,              0.0015355,              0.0015355,              0.0015355
                    173,                0.88097,                0.81318,                 1.2698,                0.86431,                 0.7933,                 0.8696,                0.56065,                 1.1642,                0.73407,                 1.4527,               0.001486,               0.001486,               0.001486
                    174,                 0.8901,                0.80623,                 1.2702,                0.88328,                0.77374,                0.86984,                0.55915,                 1.1657,                0.72918,                 1.4535,              0.0014365,              0.0014365,              0.0014365
                    175,                 0.8726,                0.81587,                 1.2537,                0.85897,                0.79469,                0.87216,                0.56461,                 1.1643,                0.72583,                 1.4544,               0.001387,               0.001387,               0.001387
                    176,                0.86769,                 0.7961,                 1.2514,                0.88003,                0.77654,                0.87427,                0.56308,                 1.1625,                0.71876,                 1.4555,              0.0013375,              0.0013375,              0.0013375
                    177,                 0.8855,                0.80479,                 1.2701,                0.88103,                0.77654,                 0.8725,                0.56218,                 1.1655,                0.71865,                 1.4592,               0.001288,               0.001288,               0.001288
                    178,                0.86888,                0.79226,                 1.2545,                0.87817,                0.77654,                0.87042,                0.56192,                 1.1684,                0.72334,                 1.4648,              0.0012385,              0.0012385,              0.0012385
                    179,                0.87466,                0.80593,                 1.2591,                0.85974,                0.78771,                0.86646,                0.55981,                 1.1698,                0.72788,                  1.469,               0.001189,               0.001189,               0.001189
                    180,                0.87437,                0.80186,                 1.2567,                0.85461,                 0.7905,                0.86825,                0.55927,                 1.1688,                 0.7266,                 1.4677,              0.0011395,              0.0011395,              0.0011395
                    181,                0.87057,                0.78638,                 1.2544,                0.86174,                 0.7933,                0.86893,                0.56097,                 1.1722,                0.72858,                 1.4721,                0.00109,                0.00109,                0.00109
                    182,                0.87116,                0.79258,                 1.2608,                 0.8473,                0.80168,                0.87088,                0.56312,                 1.1669,                0.72176,                 1.4668,              0.0010405,              0.0010405,              0.0010405
                    183,                0.86453,                0.78793,                 1.2557,                0.84667,                0.79888,                0.87043,                0.56128,                 1.1647,                0.71738,                 1.4661,               0.000991,               0.000991,               0.000991
                    184,                0.87476,                0.79872,                  1.256,                0.85567,                 0.7919,                0.86774,                0.56249,                 1.1678,                0.71504,                 1.4655,              0.0009415,              0.0009415,              0.0009415
                    185,                0.85177,                0.77724,                 1.2473,                0.85875,                 0.7933,                0.87051,                0.56248,                 1.1712,                0.71558,                 1.4691,               0.000892,               0.000892,               0.000892
                    186,                0.87917,                0.78757,                 1.2605,                0.84952,                0.80421,                0.87117,                0.56344,                 1.1697,                 0.7145,                 1.4689,              0.0008425,              0.0008425,              0.0008425
                    187,                0.86382,                0.78788,                 1.2493,                0.85293,                0.79381,                0.86839,                0.56386,                 1.1715,                0.71763,                 1.4694,               0.000793,               0.000793,               0.000793
                    188,                0.85974,                0.77215,                 1.2509,                0.85032,                 0.7934,                0.86808,                0.56305,                 1.1701,                0.71596,                 1.4679,              0.0007435,              0.0007435,              0.0007435
                    189,                0.85151,                 0.7845,                  1.243,                0.86337,                0.78492,                0.86722,                0.56362,                 1.1697,                0.71685,                 1.4687,               0.000694,               0.000694,               0.000694
                    190,                0.85807,                 0.7855,                 1.2435,                0.86797,                0.78047,                0.86789,                0.56539,                 1.1711,                0.71596,                 1.4697,              0.0006445,              0.0006445,              0.0006445
                    191,                0.78222,                0.67568,                 1.1646,                0.85859,                 0.7905,                0.87079,                 0.5624,                 1.1771,                0.71616,                 1.4756,               0.000595,               0.000595,               0.000595
                    192,                0.75547,                0.62865,                 1.1481,                0.85145,                0.80726,                0.87117,                 0.5613,                 1.1786,                0.71691,                 1.4801,              0.0005455,              0.0005455,              0.0005455
                    193,                0.74297,                0.61007,                 1.1358,                0.85888,                 0.8075,                0.87046,                0.56194,                 1.1781,                0.72149,                 1.4822,               0.000496,               0.000496,               0.000496
                    194,                0.74875,                 0.6086,                 1.1387,                0.85805,                0.80168,                0.87012,                0.56235,                 1.1734,                0.72099,                 1.4791,              0.0004465,              0.0004465,              0.0004465
                    195,                0.74693,                0.59229,                 1.1395,                0.86405,                0.79888,                0.86798,                0.56125,                 1.1758,                0.72343,                 1.4827,               0.000397,               0.000397,               0.000397
                    196,                0.73544,                0.59451,                 1.1328,                0.86623,                 0.7919,                0.86616,                0.56227,                  1.176,                0.72343,                 1.4855,              0.0003475,              0.0003475,              0.0003475
                    197,                0.73301,                0.60282,                 1.1349,                0.86114,                0.79749,                0.86479,                 0.5599,                 1.1782,                 0.7291,                 1.4892,               0.000298,               0.000298,               0.000298
                    198,                0.73514,                0.59459,                 1.1381,                0.86117,                 0.7933,                0.86243,                0.55868,                 1.1793,                0.73412,                 1.4917,              0.0002485,              0.0002485,              0.0002485
                    199,                0.72495,                0.58671,                 1.1223,                0.86454,                 0.7844,                0.86172,                0.55782,                 1.1811,                0.73665,                 1.4928,               0.000199,               0.000199,               0.000199
                    200,                0.72128,                0.58374,                 1.1206,                0.85822,                0.78627,                 0.8612,                0.55808,                 1.1801,                0.73692,                 1.4926,              0.0001495,              0.0001495,              0.0001495
